ENGENHARIAS;DABC1416SA;BC1416;7;Fundamentos de Desenho e Projeto;Fundamentos de Desenho e Projeto A-diurno (Santo André);1;3;4 ;1 ;3 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;terca das 08:00 às 10:00, sala S - 309-1, quinzenal II, quinta das 10:00 às 12:00, sala S - 309-1, quinzenal II;terca das 08:00 às 10:00, sala 404-2, quinzenal I, quinta das 10:00 às 12:00, sala L502, quinzenal I;;;;;;;;;
ENGENHARIAS;DABC1416SB;BC1416;7;Fundamentos de Desenho e Projeto;Fundamentos de Desenho e Projeto A-diurno (São Bernardo do Campo);1;3;4 ;1 ;3 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;40;SB;D;terca das 14:00 às 16:00, sala A2-S309-SB, quinzenal II, quinta das 16:00 às 18:00, sala A2-S309-SB, quinzenal II;terca das 14:00 às 16:00, sala A1-L101-SB, quinzenal I, quinta das 16:00 às 18:00, sala A1-L101-SB, quinzenal I;;;;;;;;;
ENGENHARIAS;NABC1416SA;BC1416;7;Fundamentos de Desenho e Projeto;Fundamentos de Desenho e Projeto A-Noturno (Santo André);1;3;4 ;1 ;3 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;terca das 19:00 às 21:00, sala S - 304-2, quinzenal II, quinta das 21:00 às 23:00, sala S - 304-2, quinzenal II;terca das 19:00 às 21:00, sala 403-2, quinzenal I, quinta das 21:00 às 23:00, sala L502, quinzenal I;;;;;;;;;
ENGENHARIAS;DBBC1416SA;BC1416;7;Fundamentos de Desenho e Projeto;Fundamentos de Desenho e Projeto B-diurno (Santo André);1;3;4 ;1 ;3 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;terca das 10:00 às 12:00, sala S - 309-1, quinzenal II, quinta das 08:00 às 10:00, sala S - 309-1, quinzenal II;terca das 10:00 às 12:00, sala 403-2, quinzenal I, quinta das 08:00 às 10:00, sala L502, quinzenal I;;;;;;;;;
ENGENHARIAS;NBBC1416SA;BC1416;7;Fundamentos de Desenho e Projeto;Fundamentos de Desenho e Projeto B-Noturno (Santo André);1;3;4 ;1 ;3 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;terca das 21:00 às 23:00, sala S - 303-2, quinzenal II, quinta das 19:00 às 21:00, sala S - 303-2, quinzenal II;terca das 21:00 às 23:00, sala 406-2, quinzenal I, quinta das 19:00 às 21:00, sala L502, quinzenal I;;;;;;;;;
ENGENHARIAS;DCBC1416SA;BC1416;7;Fundamentos de Desenho e Projeto;Fundamentos de Desenho e Projeto C-diurno (Santo André);1;3;4 ;1 ;3 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;terca das 14:00 às 16:00, sala S - 309-1, quinzenal II, quinta das 16:00 às 18:00, sala S - 309-1, quinzenal II;terca das 14:00 às 16:00, sala L502, quinzenal I, quinta das 16:00 às 18:00, sala L502, quinzenal I;;;;;;;;;
ENGENHARIAS;DDBC1416SA;BC1416;7;Fundamentos de Desenho e Projeto;Fundamentos de Desenho e Projeto D-diurno (Santo André);1;3;4 ;1 ;3 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;terca das 16:00 às 18:00, sala S - 309-1, quinzenal II, quinta das 14:00 às 16:00, sala S - 309-1, quinzenal II;terca das 16:00 às 18:00, sala L503, quinzenal I, quinta das 14:00 às 16:00, sala L503, quinzenal I;;;;;;;;;
ENGENHARIA DE ENERGIA;NA1EN2405SA;EN2405;2;Fundamentos de Máquinas Elétricas;Fundamentos de Máquinas Elétricas A1-Noturno (Santo André);2;2;5 ;2 ;2 ;Manter;¬0¬;0;mantida sem alterações;30;SA;N;terca das 19:00 às 21:00, sala S - 301-2, semanal ;quinta das 19:00 às 21:00, sala 402-1, semanal ;;;;;;;;;
ENGENHARIA DE ENERGIA;NA2EN2405SA;EN2405;2;Fundamentos de Máquinas Elétricas;Fundamentos de Máquinas Elétricas A2-Noturno (Santo André);2;2;5 ;0 ;2 ;Manter;¬0¬;0;mantida sem alterações;30;SA;N;terca das 19:00 às 21:00, sala S - 301-2, semanal ;quinta das 21:00 às 23:00, sala 402-1, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIAS BIOLÓGICAS;DABC1323SA;BC1323;2;Genética Molecular;Genética Molecular A-diurno (Santo André);2;2;2 ;2 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;sexta das 08:00 às 10:00, sala S - 306-3, semanal ;sexta das 10:00 às 12:00, sala 404-3, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIAS BIOLÓGICAS;NABC1323SA;BC1323;2;Genética Molecular;Genética Molecular A-Noturno (Santo André);2;2;2 ;2 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;sexta das 19:00 às 21:00, sala S - 306-3, semanal ;sexta das 21:00 às 23:00, sala 404-3, semanal ;;;;;;;;;
BACHARELADO EM RELAÇÕES INTERNACIONAIS;DABH1333SB;BH1333;2;Geografia Política;Geografia Política A-diurno (São Bernardo do Campo);4;0;4 ;4 ;0 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;60;SB;D;quarta das 08:00 às 10:00, sala A2-S307-SB, semanal , sexta das 08:00 às 10:00, sala A2-S308-SB, semanal ;0;;;;;;;;;
BACHARELADO EM RELAÇÕES INTERNACIONAIS;NABH1333SB;BH1333;2;Geografia Política;Geografia Política A-Noturno (São Bernardo do Campo);4;0;4 ;4 ;0 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;60;SB;N;quarta das 19:00 às 21:00, sala A2-S307-SB, semanal , sexta das 21:00 às 23:00, sala A2-S307-SB, semanal ;0;;;;;;;;;
BACHARELADO EM MATEMÁTICA;DAMC2103SA;MC2103;2;Geometria Diferencial II;Geometria Diferencial II A-diurno (Santo André);4;0;4 ;4 ;0 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;45;SA;D;segunda das 08:00 às 10:00, sala S - 306-2, semanal , quinta das 10:00 às 12:00, sala S - 306-2, semanal ;0;;;;;;;;;
BACHARELADO EM MATEMÁTICA;NAMC2103SA;MC2103;2;Geometria Diferencial II;Geometria Diferencial II A-Noturno (Santo André);4;0;4 ;4 ;0 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;44;SA;N;segunda das 19:00 às 21:00, sala S - 305-2, semanal , quinta das 21:00 às 23:00, sala S - 305-2, semanal ;0;;;;;;;;;
ENGENHARIA AMBIENTAL E URBANA;DAEN3108SA;EN3108;2;Geomorfologia Descritiva;Geomorfologia Descritiva A-diurno (Santo André);2;2;3 ;2 ;2 ;Ampliar vagas - absorver excedente;¬0¬;;OK - AMPLIADO 77 / NOVA SALA 214-0;77;SA;D;segunda das 14:00 às 18:00, sala S - 301-1, semanal ;0;;;;;;;;;
ENGENHARIA AMBIENTAL E URBANA;NAEN3108SA;EN3108;2;Geomorfologia Descritiva;Geomorfologia Descritiva A-Noturno (Santo André);2;2;3 ;2 ;2 ;Ampliar vagas - absorver excedente;¬0¬;;OK - AMPLIADO 79 / NOVA SALA 214-0;79;SA;N;segunda das 19:00 às 23:00, sala S - 301-1, semanal ;0;;;;;;;;;
ENGENHARIA DE GESTÃO;DAEN2528SB;EN2528;2;Gerência de Ativos;Gerência de Ativos A-diurno (São Bernardo do Campo);2;0;3 ;2 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;62;SB;D;quinta das 10:00 às 12:00, sala A2-S202-SB, semanal ;0;;;;;;;;;
ENGENHARIA DE GESTÃO;NAEN2528SB;EN2528;2;Gerência de Ativos;Gerência de Ativos A-Noturno (São Bernardo do Campo);2;0;3 ;2 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;63;SB;N;quinta das 21:00 às 23:00, sala A2-S208-SB, semanal ;0;;;;;;;;;
ENGENHARIA DE GESTÃO;DAEN2511SB;EN2511;2;Gestão de Operações;Gestão de Operações A-diurno (São Bernardo do Campo);4;0;5 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;62;SB;D;quarta das 08:00 às 12:00, sala A2-S208-SB, semanal ;0;;;;;;;;;
ENGENHARIA DE GESTÃO;NAEN2511SB;EN2511;2;Gestão de Operações;Gestão de Operações A-Noturno (São Bernardo do Campo);4;0;5 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;63;SB;N;terca das 19:00 às 23:00, sala A2-S208-SB, semanal ;0;;;;;;;;;
BACHARELADO EM POLÍTICAS PÚBLICAS;DABH1103SB;BH1103;2;Governo, Burocracia e Administração Pública;Governo, Burocracia e Administração Pública A-diurno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Ampliar vagas;48;;OK - AMPLIADO 48 / NOVA SALA A2-S306-SB;48;SB;D;segunda das 08:00 às 12:00, sala A2-S302-SB, semanal ;0;;;;;;;;;
BACHARELADO EM POLÍTICAS PÚBLICAS;NABH1103SB;BH1103;2;Governo, Burocracia e Administração Pública;Governo, Burocracia e Administração Pública A-Noturno (São Bernardo do Campo);4;0;4 ;4 ;0 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;N;quarta das 19:00 às 23:00, sala A2-S302-SB, semanal ;0;;;;;;;;;
ENGENHARIA AMBIENTAL E URBANA;DAEN2109SA;EN2109;2;Hidrologia;Hidrologia A-diurno (Santo André);3;1;3 ;3 ;1 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;60;SA;D;segunda das 08:00 às 10:00, sala S - 212-0, semanal , quarta das 10:00 às 12:00, sala S - 212-0, semanal ;0;;;;;;;;;
ENGENHARIA AMBIENTAL E URBANA;NAEN2109SA;EN2109;2;Hidrologia;Hidrologia A-Noturno (Santo André);3;1;3 ;3 ;1 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;60;SA;N;segunda das 19:00 às 21:00, sala S - 212-0, semanal , quarta das 21:00 às 23:00, sala S - 212-0, semanal ;0;;;;;;;;;
BACHARELADO EM PLANEJAMENTO TERRITORIAL;DABH1348SB;BH1348;2;História da Cidade e do Urbanismo;História da Cidade e do Urbanismo A-diurno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;38;SB;D;terca das 10:00 às 12:00, sala A2-S309-SB, semanal , quinta das 08:00 às 10:00, sala A2-S309-SB, semanal ;0;;;;;;;;;
BACHARELADO EM PLANEJAMENTO TERRITORIAL;NABH1348SB;BH1348;2;História da Cidade e do Urbanismo;História da Cidade e do Urbanismo A-Noturno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;38;SB;N;terca das 21:00 às 23:00, sala A2-S309-SB, semanal , quinta das 19:00 às 21:00, sala A2-S309-SB, semanal ;0;;;;;;;;;
LICENCIATURA EM FÍSICA;NA1NH4106SA;NH4106;3;História da Ciência e Ensino;História da Ciência e Ensino A1-Noturno (Santo André);2;0;2 ;2 ;0 ;;;;turma nova ;40;SA;N;terca das 19:00 às 21:00, sala S - 306-2, semanal ;0;;;;;;;;;
LICENCIATURA EM FÍSICA;DANH4106SA;NH4106;3;História da Ciência e Ensino;História da Ciência e Ensino A-diurno (Santo André);2;0;2 ;2 ;0 ;Ampliar vagas;;40 vagas;OK - AMPLIADO 40;40;SA;D;terca das 10:00 às 12:00, sala S - 307-3, semanal ;0;;;;;;;;;
LICENCIATURA EM FÍSICA;NANH4106SA;NH4106;3;História da Ciência e Ensino;História da Ciência e Ensino A-Noturno (Santo André);2;0;2 ;2 ;0 ;Redistribuir alunos para outra turma em mesmo horário;procurar sala para segunda turma / prof da segunda turma: LUCIO CAMPOS COSTA;40 vagas;OK - TURMA ABERTA, 40 VAGAS / Terca das 19:00 às 21:00 - SALA 306-2;30;SA;N;terca das 19:00 às 21:00, sala S - 309-2, semanal ;0;;;;;;;;;
BACHARELADO EM FILOSOFIA;DABH1309SB;BH1309;2;História da Filosofia Medieval: Patrística e Escolástica;História da Filosofia Medieval: Patrística e Escolástica A-diurno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;40;SB;D;segunda das 08:00 às 12:00, sala A1-S101-SB, semanal ;0;;;;;;;;;
BACHARELADO EM FILOSOFIA;NABH1309SB;BH1309;2;História da Filosofia Medieval: Patrística e Escolástica;História da Filosofia Medieval: Patrística e Escolástica A-Noturno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;40;SB;N;terca das 19:00 às 23:00, sala A1-S101-SB, semanal ;0;;;;;;;;;
BACHARELADO EM FILOSOFIA;DABH1310SB;BH1310;2;História da Filosofia Moderna: o Iluminismo e seus desdobramentos;História da Filosofia Moderna: o Iluminismo e seus desdobramentos A-diurno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;40;SB;D;quinta das 08:00 às 12:00, sala A1-S101-SB, semanal ;0;;;;;;;;;
BACHARELADO EM FILOSOFIA;NABH1310SB;BH1310;2;História da Filosofia Moderna: o Iluminismo e seus desdobramentos;História da Filosofia Moderna: o Iluminismo e seus desdobramentos A-Noturno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;40;SB;N;sexta das 19:00 às 23:00, sala A1-S101-SB, semanal ;0;;;;;;;;;
LICENCIATURA EM MATEMÁTICA;NAMC8311SA;MC8311;1;História da Matemática;História da Matemática A-Noturno (Santo André);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;52;SA;N;segunda das 21:00 às 23:00, sala A - 110-0, semanal , quarta das 19:00 às 21:00, sala A - 110-0, semanal ;0;;;;;;;;;
BACHARELADO EM FILOSOFIA;DABH1404SB;;0;Historiografia e História das Ciências;Historiografia e História das Ciências A-diurno (São Bernardo do Campo);4;0;4 ;0 ;0 ;Cancelar;¬0¬;;OK - TURMA CANCELADA;0;SB;D;quarta das 08:00 às 12:00, sala A1-S103-SB, semanal ;0;;;;;;;;;
BACHARELADO EM FILOSOFIA;NABH1404SB;BH1404;1;Historiografia e História das Ciências;Historiografia e História das Ciências A-Noturno (São Bernardo do Campo);4;0;4 ;4 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;40;SB;N;sexta das 19:00 às 23:00, sala A1-S103-SB, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIAS E HUMANIDADES;DABH0302SB;BH0302;5;Identidade e Cultura;Identidade e Cultura A-diurno (São Bernardo do Campo);3;0;4 ;3 ;0 ;Ampliar vagas;100;;OVERBOOKING - aguardando retorno BCH;;SB;D;terca das 08:00 às 10:00, semanal , quinta das 10:00 às 12:00, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIAS E HUMANIDADES;DABHQ0302-14SB;BHQ0302-14;4;Identidade e Cultura;Identidade e Cultura A-diurno (São Bernardo do Campo);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;120;SB;D;segunda das 08:00 às 10:00, sala B-A004-SB, quinzenal II, quarta das 08:00 às 10:00, sala B-A004-SB, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIAS E HUMANIDADES;NABH0302SB;BH0302;5;Identidade e Cultura;Identidade e Cultura A-Noturno (São Bernardo do Campo);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;90;SB;N;terca das 19:00 às 21:00, semanal , quinta das 21:00 às 23:00, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIAS E HUMANIDADES;NABHQ0302-14SB;BHQ0302-14;4;Identidade e Cultura;Identidade e Cultura A-Noturno (São Bernardo do Campo);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;120;SB;N;segunda das 19:00 às 21:00, sala B-A004-SB, quinzenal II, quarta das 19:00 às 21:00, sala B-A004-SB, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIAS E HUMANIDADES;DB1BH0302SB;BH0302;5;Identidade e Cultura;Identidade e Cultura B1-diurno (São Bernardo do Campo);3;0;4 ;3 ;0 ;;;;turma nova;90;SB;D;terca das 10:00 às 12:00, semanal , quinta das 08:00 às 10:00, semanal ;;;;;;;;;;
BACHARELADO EM CIÊNCIAS E HUMANIDADES;DBBH0302SB;BH0302;5;Identidade e Cultura;Identidade e Cultura B-diurno (São Bernardo do Campo);3;0;4 ;3 ;0 ;Abrir nova turma;"Estes dados devem sem informados na aba ""DISCIPLINAS NOVAS A SEREM OFERTADAS"": horário, nº de vagas, laboratório (se for o caso) e nome dos docentes";94;OK - TURMA ABERTA COM O CÓDIGO BH0302 - 3ª E 5ª - SALA A1-S201-SB;90;SB;D;terca das 10:00 às 12:00, semanal , quinta das 08:00 às 10:00, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIAS E HUMANIDADES;DBBHQ0302-14SB;BHQ0302-14;4;Identidade e Cultura;Identidade e Cultura B-diurno (São Bernardo do Campo);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;80;SB;D;segunda das 10:00 às 12:00, sala B-A004-SB, quinzenal II, quarta das 10:00 às 12:00, sala B-A004-SB, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIAS E HUMANIDADES;NBBHQ0302-14SB;BHQ0302-14;4;Identidade e Cultura;Identidade e Cultura B-Noturno (São Bernardo do Campo);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;80;SB;N;segunda das 21:00 às 23:00, sala A1-S204-SB, quinzenal II, quarta das 21:00 às 23:00, sala A1-S204-SB, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIAS E HUMANIDADES;NBBH0302SB;BH0302;5;Identidade e Cultura;Identidade e Cultura B-Noturno (São Bernardo do Campo);3;0;4 ;3 ;0 ;Ampliar vagas - absorver excedente;¬0¬;;OVERBOOKING - aguardando retorno BCH;;SB;N;terca das 21:00 às 23:00, semanal , quinta das 19:00 às 21:00, semanal ;0;;;;;;;;;
ENGENHARIA DE GESTÃO;DAEN2514SB;EN2514;2;Inovação Tecnológica;Inovação Tecnológica A-diurno (São Bernardo do Campo);2;2;2 ;2 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;62;SB;D;segunda das 08:00 às 12:00, sala A2-S208-SB, semanal ;0;;;;;;;;;
ENGENHARIA DE GESTÃO;NAEN2514SB;EN2514;2;Inovação Tecnológica;Inovação Tecnológica A-Noturno (São Bernardo do Campo);2;2;2 ;2 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;63;SB;N;quarta das 19:00 às 23:00, sala A2-S208-SB, semanal ;0;;;;;;;;;
ENGENHARIA DE INSTRUMENTAÇÃO, AUTOMAÇÃO E ROBÓTICA;DAEN2403SA;EN2403;1;Instalações Elétricas I;Instalações Elétricas I A-diurno (Santo André);2;2;4 ;2 ;2 ;Ampliar vagas;Informar o novo número de vagas;32;OK - AMPLIADO 32;32;SA;D;segunda das 08:00 às 10:00, sala S - 306-1, semanal , quarta das 10:00 às 12:00, sala S - 306-1, quinzenal II;quarta das 10:00 às 12:00, sala 407-1, quinzenal I;;;;;;;;;
ENGENHARIA BIOMÉDICA;DAEN3336SA;EN3336;1;Instalações Hospitalares;Instalações Hospitalares A-diurno (Santo André);2;2;4 ;2 ;2 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;57;SA;D;terca das 17:00 às 19:00, sala S - 008-0, semanal , quinta das 17:00 às 19:00, sala S - 008-0, semanal ;0;;;;;;;;;
ENGENHARIA BIOMÉDICA;DAEN2331SA;EN2331;2;Instrumentação Biomédica Avançada;Instrumentação Biomédica Avançada A-diurno (Santo André);3;2;4 ;3 ;2 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;terca das 08:00 às 10:00, sala S - 303-1, semanal ;quinta das 10:00 às 13:00, sala 503-1, semanal ;;;;;;;;;
ENGENHARIA BIOMÉDICA;NAEN2331SA;EN2331;2;Instrumentação Biomédica Avançada;Instrumentação Biomédica Avançada A-Noturno (Santo André);3;2;4 ;3 ;2 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;terca das 21:00 às 23:00, sala S - 303-1, semanal ;quinta das 18:00 às 21:00, sala 503-1, semanal ;;;;;;;;;
ENGENHARIAS;DA1BC1507SA;BC1507;6;Instrumentação e Controle;Instrumentação e Controle A1-diurno (Santo André);3;1;5 ;3 ;1 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;segunda das 08:00 às 10:00, sala A - 104-0, quinzenal II, quarta das 10:00 às 12:00, sala A - 104-0, semanal ;segunda das 08:00 às 10:00, sala 407-1, quinzenal I;;;;;;;;;
ENGENHARIAS;NA1BC1507SA;BC1507;6;Instrumentação e Controle;Instrumentação e Controle A1-Noturno (Santo André);3;1;5 ;3 ;1 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;segunda das 19:00 às 21:00, sala S - 311-2, quinzenal I, quarta das 21:00 às 23:00, sala S - 311-2, semanal ;segunda das 19:00 às 21:00, sala 405-1, quinzenal I;;;;;;;;;
ENGENHARIAS;DA2BC1507SA;BC1507;6;Instrumentação e Controle;Instrumentação e Controle A2-diurno (Santo André);3;1;5 ;0 ;1 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;segunda das 08:00 às 10:00, sala A - 104-0, quinzenal II, quarta das 10:00 às 12:00, sala A - 104-0, semanal ;segunda das 08:00 às 10:00, sala 405-1, quinzenal I;;;;;;;;;
ENGENHARIAS;NA2BC1507SA;BC1507;6;Instrumentação e Controle;Instrumentação e Controle A2-Noturno (Santo André);3;1;5 ;0 ;1 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;segunda das 19:00 às 21:00, sala S - 311-2, quinzenal II, quarta das 21:00 às 23:00, sala S - 311-2, semanal ;segunda das 19:00 às 21:00, sala 407-1, quinzenal I;;;;;;;;;
ENGENHARIAS;DABC1507SB;BC1507;6;Instrumentação e Controle;Instrumentação e Controle A-diurno (São Bernardo do Campo);3;1;5 ;3 ;1 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SB;D;segunda das 08:00 às 10:00, sala A1-S202-SB, quinzenal II, quarta das 10:00 às 12:00, sala A1-S202-SB, semanal ;segunda das 08:00 às 10:00, sala A1-L306-SB, quinzenal I;;;;;;;;;
ENGENHARIAS;DBBC1507SB;BC1507;6;Instrumentação e Controle;Instrumentação e Controle B-diurno (São Bernardo do Campo);3;1;5 ;3 ;1 ;manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SB;D;segunda das 10:00 às 12:00, sala A2-S206-SB, quinzenal II, quarta das 08:00 às 10:00, sala A2-S206-SB, semanal ;segunda das 10:00 às 12:00, sala A1-L306-SB, quinzenal I;;;;;;;;;
BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;DAMC3311SA;MC3311;2;Inteligência Artificial;Inteligência Artificial A-diurno (Santo André);3;1;4 ;3 ;1 ;Ampliar vagas para 70 – Reservar L407-2 – procurar nova sala (overbooking no Lab);#N/D;;AMPLIADO - NOVO LAB 407-2 nova sala 302-1;70;SA;D;quinta das 14:00 às 16:00, sala S - 301-3, semanal , sexta das 08:00 às 10:00, sala S - 301-3, quinzenal I;sexta das 08:00 às 10:00, sala 409-2, quinzenal II;;;;;;;;;
BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;NAMC3311SA;MC3311;2;Inteligência Artificial;Inteligência Artificial A-Noturno (Santo André);3;1;4 ;3 ;1 ;Ampliar vagas para 53 – Reservar L407-2 (overbooking no Lab);#N/D;;ampliado novo lab 407-2;53;SA;N;sexta das 19:00 às 21:00, sala S - 301-3, semanal , sabado das 08:00 às 10:00, sala S - 301-3, quinzenal I;sabado das 08:00 às 10:00, sala 409-2, quinzenal II;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DABC0104SA;BC0104;6;Interações Atômicas e Moleculares;Interações Atômicas e Moleculares A-diurno (Santo André);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;93;SA;D;terca das 14:00 às 16:00, sala A - 106-0, quinzenal II, quinta das 16:00 às 18:00, sala A - 106-0, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DABC0104SB;BC0104;6;Interações Atômicas e Moleculares;Interações Atômicas e Moleculares A-diurno (São Bernardo do Campo);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;90;SB;D;terca das 14:00 às 16:00, sala A1-S201-SB, quinzenal II, quinta das 16:00 às 18:00, sala A1-S201-SB, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NABC0104SA;BC0104;6;Interações Atômicas e Moleculares;Interações Atômicas e Moleculares A-Noturno (Santo André);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;93;SA;N;terca das 19:00 às 21:00, sala A - 106-0, quinzenal II, quinta das 21:00 às 23:00, sala A - 106-0, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NABC0104SB;BC0104;6;Interações Atômicas e Moleculares;Interações Atômicas e Moleculares A-Noturno (São Bernardo do Campo);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;90;SB;N;terca das 19:00 às 21:00, sala A1-S202-SB, quinzenal II, quinta das 21:00 às 23:00, sala A1-S202-SB, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DBBC0104SA;BC0104;6;Interações Atômicas e Moleculares;Interações Atômicas e Moleculares B-diurno (Santo André);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;92;SA;D;terca das 16:00 às 18:00, sala A - 107-0, quinzenal II, quinta das 14:00 às 16:00, sala A - 107-0, semanal ;0;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NBBC0104SA;BC0104;6;Interações Atômicas e Moleculares;Interações Atômicas e Moleculares B-Noturno (Santo André);3;0;4 ;3 ;0 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;92;SA;N;terca das 21:00 às 23:00, sala A - 107-0, quinzenal II, quinta das 19:00 às 21:00, sala A - 107-0, semanal ;0;;;;;;;;;
